approval_id,workflow_run_id,request_id,approval_required,decision,reviewer_name,review_comment,reviewed_at,sla_hours
APR-0660-01,RUN-0660-01,REQ-0660,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-04-07 00:06:00,24.0
APR-0661-01,RUN-0661-01,REQ-0661,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-13 00:40:00,9.0
APR-0662-01,RUN-0662-01,REQ-0662,1,Pending,A. Shah,Pending sourcing manager review.,2026-01-19 14:22:00,13.0
APR-0663-01,RUN-0663-01,REQ-0663,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-27 11:07:00,15.0
APR-0664-01,RUN-0664-01,REQ-0664,1,Rejected,A. Shah,Rejected because validation found likely infeasibility.,2026-04-09 15:32:00,10.0
APR-0665-01,RUN-0665-01,REQ-0665,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-02-28 23:40:00,7.0
APR-0666-01,RUN-0666-01,REQ-0666,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-01-20 23:25:00,4.0
APR-0667-01,RUN-0667-01,REQ-0667,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-01 05:45:00,9.0
APR-0668-01,RUN-0668-01,REQ-0668,1,Pending,R. Patel,Pending sourcing manager review.,2026-03-25 22:10:00,13.0
APR-0669-01,RUN-0669-01,REQ-0669,1,Rejected,R. Patel,Rejected because validation found likely infeasibility.,2026-02-04 00:34:00,11.0
APR-0670-01,RUN-0670-01,REQ-0670,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-01-28 18:56:00,5.0
APR-0671-01,RUN-0671-01,REQ-0671,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-04-07 01:42:00,16.0
APR-0672-01,RUN-0672-01,REQ-0672,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-04-02 21:09:00,2.0
APR-0673-01,RUN-0673-01,REQ-0673,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-20 00:52:00,15.0
APR-0674-01,RUN-0674-01,REQ-0674,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-20 10:23:00,24.0
APR-0675-01,RUN-0675-01,REQ-0675,1,Rejected,R. Patel,Rejected because validation found likely infeasibility.,2026-03-02 05:02:00,1.0
APR-0676-01,RUN-0676-01,REQ-0676,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-03-13 04:39:00,15.0
APR-0677-01,RUN-0677-01,REQ-0677,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-02-27 04:44:00,21.0
APR-0678-01,RUN-0678-01,REQ-0678,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-01-08 13:51:00,17.0
APR-0679-01,RUN-0679-01,REQ-0679,1,Rejected,S. Walker,Rejected because validation found likely infeasibility.,2026-03-16 08:06:00,1.0
APR-0680-01,RUN-0680-01,REQ-0680,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-28 08:45:00,20.0
APR-0681-01,RUN-0681-01,REQ-0681,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-28 23:40:00,8.0
APR-0682-01,RUN-0682-01,REQ-0682,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-03-23 14:49:00,23.0
APR-0683-01,RUN-0683-01,REQ-0683,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-03-19 13:50:00,20.0
APR-0684-01,RUN-0684-01,REQ-0684,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-08 07:21:00,10.0
APR-0685-01,RUN-0685-01,REQ-0685,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-02-15 08:49:00,21.0
APR-0686-01,RUN-0686-01,REQ-0686,1,Rejected,S. Walker,Rejected due to policy or portfolio concerns.,2026-02-01 11:23:00,3.0
APR-0687-01,RUN-0687-01,REQ-0687,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-13 14:50:00,1.0
APR-0688-01,RUN-0688-01,REQ-0688,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-07 19:38:00,13.0
APR-0689-01,RUN-0689-01,REQ-0689,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-03-16 12:04:00,14.0
APR-0690-01,RUN-0690-01,REQ-0690,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-25 23:55:00,15.0
APR-0691-01,RUN-0691-01,REQ-0691,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-02-07 08:22:00,3.0
APR-0692-01,RUN-0692-01,REQ-0692,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-03-20 07:44:00,16.0
APR-0693-01,RUN-0693-01,REQ-0693,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-20 03:11:00,13.0
APR-0694-01,RUN-0694-01,REQ-0694,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-01-30 19:28:00,2.0
APR-0695-01,RUN-0695-01,REQ-0695,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-01-28 12:53:00,18.0
APR-0696-01,RUN-0696-01,REQ-0696,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-17 08:55:00,20.0
APR-0697-01,RUN-0697-01,REQ-0697,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-25 23:21:00,13.0
APR-0698-01,RUN-0698-01,REQ-0698,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-25 06:52:00,21.0
APR-0699-01,RUN-0699-01,REQ-0699,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-03-13 17:50:00,4.0
APR-0700-01,RUN-0700-01,REQ-0700,1,Rejected,M. Chen,Rejected because validation found likely infeasibility.,2026-01-26 10:35:00,11.0
APR-0701-01,RUN-0701-01,REQ-0701,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-04 20:16:00,8.0
APR-0702-01,RUN-0702-01,REQ-0702,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-16 16:33:00,10.0
APR-0703-01,RUN-0703-01,REQ-0703,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-04-02 06:46:00,15.0
APR-0704-01,RUN-0704-01,REQ-0704,1,Rejected,R. Patel,Rejected due to policy or portfolio concerns.,2026-02-15 19:24:00,13.0
APR-0705-01,RUN-0705-01,REQ-0705,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-01-19 13:28:00,18.0
APR-0706-01,RUN-0706-01,REQ-0706,1,Rejected,S. Walker,Rejected because validation found likely infeasibility.,2026-02-08 11:11:00,21.0
APR-0707-01,RUN-0707-01,REQ-0707,1,Pending,J. Morgan,Pending sourcing manager review.,2026-01-08 13:52:00,19.0
APR-0708-01,RUN-0708-01,REQ-0708,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-21 17:37:00,9.0
APR-0709-01,RUN-0709-01,REQ-0709,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-01-15 16:49:00,3.0
APR-0710-01,RUN-0710-01,REQ-0710,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-24 05:37:00,15.0
APR-0711-01,RUN-0711-01,REQ-0711,1,Rejected,A. Shah,Rejected due to policy or portfolio concerns.,2026-02-13 07:00:00,8.0
APR-0712-01,RUN-0712-01,REQ-0712,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-03 23:57:00,13.0
APR-0713-01,RUN-0713-01,REQ-0713,1,Rejected,A. Shah,Rejected because validation found likely infeasibility.,2026-03-17 12:54:00,1.0
APR-0714-01,RUN-0714-01,REQ-0714,1,Rejected,A. Shah,Rejected due to policy or portfolio concerns.,2026-02-02 08:20:00,15.0
APR-0715-01,RUN-0715-01,REQ-0715,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-16 15:54:00,3.0
APR-0716-01,RUN-0716-01,REQ-0716,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-03-25 03:48:00,8.0
APR-0717-01,RUN-0717-01,REQ-0717,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-01-08 12:26:00,10.0
APR-0718-01,RUN-0718-01,REQ-0718,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-02-25 16:01:00,7.0
APR-0719-01,RUN-0719-01,REQ-0719,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-03-12 17:12:00,4.0
APR-0720-01,RUN-0720-01,REQ-0720,1,Rejected,A. Shah,Rejected due to policy or portfolio concerns.,2026-01-13 06:37:00,3.0
APR-0721-01,RUN-0721-01,REQ-0721,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-01-23 08:41:00,23.0
APR-0722-01,RUN-0722-01,REQ-0722,1,Rejected,S. Walker,Rejected because validation found likely infeasibility.,2026-03-04 05:24:00,2.0
APR-0723-01,RUN-0723-01,REQ-0723,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-02 19:36:00,2.0
APR-0724-01,RUN-0724-01,REQ-0724,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-01 22:31:00,9.0
APR-0725-01,RUN-0725-01,REQ-0725,1,Rejected,J. Morgan,Rejected because validation found likely infeasibility.,2026-01-20 07:09:00,1.0
APR-0726-01,RUN-0726-01,REQ-0726,1,Rejected,M. Chen,Rejected due to policy or portfolio concerns.,2026-03-24 18:27:00,9.0
APR-0727-01,RUN-0727-01,REQ-0727,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-03-17 17:20:00,12.0
APR-0728-01,RUN-0728-01,REQ-0728,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-04 11:02:00,11.0
APR-0729-01,RUN-0729-01,REQ-0729,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-04-10 13:06:00,9.0
APR-0730-01,RUN-0730-01,REQ-0730,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-03-16 00:44:00,22.0
APR-0731-01,RUN-0731-01,REQ-0731,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-07 03:54:00,22.0
APR-0732-01,RUN-0732-01,REQ-0732,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-03-30 16:47:00,19.0
APR-0733-01,RUN-0733-01,REQ-0733,1,Rejected,S. Walker,Rejected due to policy or portfolio concerns.,2026-01-24 17:43:00,11.0
APR-0734-01,RUN-0734-01,REQ-0734,1,Rejected,R. Patel,Rejected due to policy or portfolio concerns.,2026-02-15 06:56:00,8.0
APR-0735-01,RUN-0735-01,REQ-0735,1,Rejected,J. Morgan,Rejected due to policy or portfolio concerns.,2026-03-19 02:28:00,16.0
APR-0736-01,RUN-0736-01,REQ-0736,1,Rejected,A. Shah,Rejected because validation found likely infeasibility.,2026-01-08 12:01:00,7.0
APR-0737-01,RUN-0737-01,REQ-0737,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-03-17 16:03:00,1.0
APR-0738-01,RUN-0738-01,REQ-0738,1,Rejected,A. Shah,Rejected because validation found likely infeasibility.,2026-03-04 17:04:00,10.0
APR-0739-01,RUN-0739-01,REQ-0739,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-22 14:07:00,20.0
APR-0740-01,RUN-0740-01,REQ-0740,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-03-16 12:55:00,13.0
APR-0741-01,RUN-0741-01,REQ-0741,1,Rejected,S. Walker,Rejected due to policy or portfolio concerns.,2026-03-15 12:08:00,7.0
APR-0742-01,RUN-0742-01,REQ-0742,1,Rejected,S. Walker,Rejected because validation found likely infeasibility.,2026-03-30 22:07:00,23.0
APR-0743-01,RUN-0743-01,REQ-0743,1,Rejected,A. Shah,Rejected due to policy or portfolio concerns.,2026-03-18 08:35:00,20.0
APR-0744-01,RUN-0744-01,REQ-0744,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-29 03:05:00,16.0
APR-0745-01,RUN-0745-01,REQ-0745,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-03-10 03:17:00,15.0
APR-0746-01,RUN-0746-01,REQ-0746,1,Rejected,M. Chen,Rejected due to policy or portfolio concerns.,2026-01-09 23:49:00,10.0
APR-0747-01,RUN-0747-01,REQ-0747,1,Rejected,S. Walker,Rejected because validation found likely infeasibility.,2026-01-29 09:12:00,23.0
APR-0748-01,RUN-0748-01,REQ-0748,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-04-09 08:59:00,16.0
APR-0749-01,RUN-0749-01,REQ-0749,1,Rejected,M. Chen,Rejected because validation found likely infeasibility.,2026-02-12 03:27:00,7.0
APR-0750-01,RUN-0750-01,REQ-0750,1,Rejected,J. Morgan,Rejected because validation found likely infeasibility.,2026-03-16 14:43:00,12.0
APR-0751-01,RUN-0751-01,REQ-0751,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-21 03:49:00,17.0
APR-0752-01,RUN-0752-01,REQ-0752,1,Rejected,S. Walker,Rejected due to policy or portfolio concerns.,2026-01-19 12:32:00,22.0
APR-0753-01,RUN-0753-01,REQ-0753,1,Pending,M. Chen,Pending sourcing manager review.,2026-03-31 07:25:00,5.0
APR-0754-01,RUN-0754-01,REQ-0754,1,Pending,S. Walker,Pending sourcing manager review.,2026-01-19 13:04:00,13.0
APR-0755-01,RUN-0755-01,REQ-0755,1,Rejected,J. Morgan,Rejected because validation found likely infeasibility.,2026-03-23 16:34:00,15.0
APR-0756-01,RUN-0756-01,REQ-0756,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-01-08 18:05:00,3.0
APR-0757-01,RUN-0757-01,REQ-0757,1,Rejected,M. Chen,Rejected because validation found likely infeasibility.,2026-03-22 07:40:00,9.0
APR-0758-01,RUN-0758-01,REQ-0758,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-02-28 21:05:00,4.0
APR-0759-01,RUN-0759-01,REQ-0759,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-26 08:41:00,16.0
APR-0760-01,RUN-0760-01,REQ-0760,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-14 22:53:00,20.0
APR-0761-01,RUN-0761-01,REQ-0761,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-01-28 10:55:00,2.0
APR-0762-01,RUN-0762-01,REQ-0762,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-04-03 18:08:00,12.0
APR-0763-01,RUN-0763-01,REQ-0763,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-17 02:28:00,18.0
APR-0764-01,RUN-0764-01,REQ-0764,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-03-29 08:49:00,8.0
APR-0765-01,RUN-0765-01,REQ-0765,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-09 01:20:00,11.0
APR-0766-01,RUN-0766-01,REQ-0766,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-01-08 13:38:00,4.0
APR-0767-01,RUN-0767-01,REQ-0767,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-13 22:41:00,23.0
APR-0768-01,RUN-0768-01,REQ-0768,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-23 11:29:00,4.0
APR-0769-01,RUN-0769-01,REQ-0769,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-01-14 12:03:00,1.0
APR-0770-01,RUN-0770-01,REQ-0770,1,Pending,S. Walker,Pending sourcing manager review.,2026-02-16 09:36:00,19.0
APR-0771-01,RUN-0771-01,REQ-0771,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-27 13:21:00,18.0
APR-0772-01,RUN-0772-01,REQ-0772,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-03-07 08:22:00,12.0
APR-0773-01,RUN-0773-01,REQ-0773,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-07 16:41:00,13.0
APR-0774-01,RUN-0774-01,REQ-0774,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-11 07:06:00,7.0
APR-0775-01,RUN-0775-01,REQ-0775,1,Rejected,J. Morgan,Rejected because validation found likely infeasibility.,2026-04-04 16:41:00,18.0
APR-0776-01,RUN-0776-01,REQ-0776,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-02-23 16:32:00,4.0
APR-0777-01,RUN-0777-01,REQ-0777,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-19 06:49:00,10.0
APR-0778-01,RUN-0778-01,REQ-0778,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-02-06 06:32:00,1.0
APR-0779-01,RUN-0779-01,REQ-0779,1,Rejected,M. Chen,Rejected because validation found likely infeasibility.,2026-01-28 14:23:00,20.0
APR-0780-01,RUN-0780-01,REQ-0780,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-02-01 08:59:00,5.0
APR-0781-01,RUN-0781-01,REQ-0781,1,Rejected,S. Walker,Rejected because validation found likely infeasibility.,2026-03-29 23:06:00,23.0
APR-0782-01,RUN-0782-01,REQ-0782,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-10 16:11:00,4.0
APR-0783-01,RUN-0783-01,REQ-0783,1,Rejected,J. Morgan,Rejected due to policy or portfolio concerns.,2026-02-24 04:44:00,13.0
APR-0784-01,RUN-0784-01,REQ-0784,1,Rejected,J. Morgan,Rejected due to policy or portfolio concerns.,2026-03-19 12:55:00,12.0
APR-0785-01,RUN-0785-01,REQ-0785,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-30 23:00:00,21.0
APR-0786-01,RUN-0786-01,REQ-0786,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-04-12 01:47:00,20.0
APR-0787-01,RUN-0787-01,REQ-0787,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-01-21 13:31:00,2.0
APR-0788-01,RUN-0788-01,REQ-0788,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-01-06 14:10:00,3.0
APR-0789-01,RUN-0789-01,REQ-0789,1,Pending,A. Shah,Pending sourcing manager review.,2026-04-04 00:43:00,24.0
APR-0790-01,RUN-0790-01,REQ-0790,1,Rejected,A. Shah,Rejected because validation found likely infeasibility.,2026-03-03 02:28:00,3.0
APR-0791-01,RUN-0791-01,REQ-0791,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-27 20:58:00,11.0
APR-0792-01,RUN-0792-01,REQ-0792,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-04-03 13:34:00,3.0
APR-0793-01,RUN-0793-01,REQ-0793,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-01 19:07:00,19.0
APR-0794-01,RUN-0794-01,REQ-0794,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-27 10:47:00,9.0
APR-0795-01,RUN-0795-01,REQ-0795,1,Rejected,R. Patel,Rejected due to policy or portfolio concerns.,2026-02-02 08:30:00,24.0
APR-0796-01,RUN-0796-01,REQ-0796,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-03-11 01:59:00,3.0
APR-0797-01,RUN-0797-01,REQ-0797,1,Rejected,M. Chen,Rejected due to policy or portfolio concerns.,2026-04-11 07:10:00,8.0
APR-0798-01,RUN-0798-01,REQ-0798,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-17 20:10:00,1.0
APR-0799-01,RUN-0799-01,REQ-0799,1,Pending,A. Shah,Pending sourcing manager review.,2026-03-06 03:04:00,18.0
APR-0800-01,RUN-0800-01,REQ-0800,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-04-02 09:38:00,7.0
APR-0801-01,RUN-0801-01,REQ-0801,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-12 21:38:00,17.0
APR-0802-01,RUN-0802-01,REQ-0802,1,Rejected,R. Patel,Rejected because validation found likely infeasibility.,2026-02-11 15:49:00,22.0
APR-0803-01,RUN-0803-01,REQ-0803,1,Pending,S. Walker,Pending sourcing manager review.,2026-04-12 10:20:00,20.0
APR-0804-01,RUN-0804-01,REQ-0804,1,Pending,A. Shah,Pending sourcing manager review.,2026-01-19 09:35:00,22.0
APR-0805-01,RUN-0805-01,REQ-0805,1,Rejected,J. Morgan,Rejected due to policy or portfolio concerns.,2026-03-24 20:59:00,16.0
APR-0806-01,RUN-0806-01,REQ-0806,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-02-15 10:55:00,7.0
APR-0807-01,RUN-0807-01,REQ-0807,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-04-13 14:05:00,22.0
APR-0808-01,RUN-0808-01,REQ-0808,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-11 05:08:00,9.0
APR-0809-01,RUN-0809-01,REQ-0809,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-19 08:43:00,17.0
APR-0810-01,RUN-0810-01,REQ-0810,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-23 19:02:00,4.0
APR-0811-01,RUN-0811-01,REQ-0811,1,Pending,S. Walker,Pending sourcing manager review.,2026-02-10 17:15:00,15.0
APR-0812-01,RUN-0812-01,REQ-0812,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-31 08:05:00,21.0
APR-0813-01,RUN-0813-01,REQ-0813,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-01-07 19:04:00,14.0
